iter	Passed	Remaining
6328	110366	29139
6329	110384	29122
6330	110402	29104
6331	110419	29087
6332	110437	29069
6333	110455	29052
6334	110473	29035
6335	110491	29017
6336	110509	29000
6337	110527	28983
6338	110545	28966
6339	110564	28948
6340	110581	28931
6341	110599	28914
6342	110618	28897
6343	110637	28880
6344	110656	28863
6345	110674	28845
6346	110692	28828
6347	110709	28811
6348	110728	28793
6349	110745	28776
6350	110763	28759
6351	110781	28741
6352	110799	28724
6353	110817	28707
6354	110834	28689
6355	110852	28672
6356	110871	28655
6357	110889	28638
6358	110907	28620
6359	110925	28603
6360	110942	28585
6361	110960	28568
6362	110977	28551
6363	110994	28533
6364	111012	28516
6365	111030	28498
6366	111046	28481
6367	111066	28464
6368	111084	28446
6369	111102	28429
6370	111119	28412
6371	111137	28394
6372	111155	28377
6373	111173	28360
6374	111192	28343
6375	111210	28325
6376	111228	28308
6377	111245	28291
6378	111263	28273
6379	111281	28256
6380	111298	28238
6381	111316	28221
6382	111334	28204
6383	111353	28187
6384	111370	28169
6385	111387	28152
6386	111404	28134
6387	111421	28116
6388	111438	28099
6389	111457	28082
6390	111474	28064
6391	111493	28047
6392	111511	28030
6393	111529	28013
6394	111546	27995
6395	111563	27978
6396	111582	27960
6397	111599	27943
6398	111617	27926
6399	111636	27909
6400	111654	27891
6401	111672	27874
6402	111691	27857
6403	111710	27840
6404	111728	27822
6405	111744	27805
6406	111763	27788
6407	111781	27771
6408	111798	27753
6409	111816	27736
6410	111836	27719
6411	111854	27702
6412	111872	27684
6413	111890	27667
6414	111909	27650
6415	111926	27632
6416	111942	27615
6417	111960	27597
6418	111978	27580
6419	111996	27563
6420	112014	27545
6421	112032	27528
6422	112049	27510
6423	112067	27493
6424	112084	27476
6425	112103	27458
6426	112121	27441
6427	112138	27424
6428	112157	27406
6429	112175	27389
6430	112194	27372
6431	112210	27354
6432	112228	27337
6433	112246	27320
6434	112263	27302
6435	112281	27285
6436	112298	27267
6437	112315	27250
6438	112332	27232
6439	112351	27215
6440	112369	27198
6441	112387	27180
6442	112404	27163
6443	112421	27145
6444	112440	27128
6445	112456	27111
6446	112475	27093
6447	112493	27076
6448	112510	27059
6449	112529	27041
6450	112547	27024
6451	112564	27007
6452	112582	26989
6453	112601	26972
6454	112619	26955
6455	112636	26937
6456	112655	26920
6457	112672	26903
6458	112689	26885
6459	112708	26868
6460	112726	26851
6461	112743	26833
6462	112762	26816
6463	112779	26799
6464	112796	26781
6465	112813	26763
6466	112829	26746
6467	112846	26728
6468	112863	26711
6469	112880	26693
6470	112899	26676
6471	112916	26658
6472	112935	26641
6473	112952	26624
6474	112968	26606
6475	112985	26588
6476	113002	26571
6477	113020	26554
6478	113039	26536
6479	113057	26519
6480	113076	26502
6481	113093	26485
6482	113112	26467
6483	113129	26450
6484	113147	26433
6485	113165	26415
6486	113184	26398
6487	113201	26381
6488	113218	26363
6489	113235	26346
6490	113253	26328
6491	113270	26311
6492	113289	26293
6493	113306	26276
6494	113323	26258
6495	113339	26241
6496	113356	26223
6497	113373	26206
6498	113391	26188
6499	113408	26171
6500	113425	26153
6501	113443	26136
6502	113461	26118
6503	113478	26101
6504	113497	26084
6505	113513	26066
6506	113531	26049
6507	113548	26031
6508	113565	26014
6509	113582	25996
6510	113599	25979
6511	113617	25961
6512	113634	25944
6513	113652	25926
6514	113671	25909
6515	113689	25892
6516	113706	25874
6517	113724	25857
6518	113743	25840
6519	113760	25822
6520	113778	25805
6521	113796	25788
6522	113813	25770
6523	113831	25753
6524	113848	25735
6525	113866	25718
6526	113885	25701
6527	113904	25684
6528	113921	25666
6529	113939	25649
6530	113958	25632
6531	113976	25614
6532	113993	25597
6533	114010	25579
6534	114027	25562
6535	114046	25545
6536	114064	25527
6537	114082	25510
6538	114100	25493
6539	114119	25476
6540	114137	25458
6541	114154	25441
6542	114171	25423
6543	114189	25406
6544	114207	25389
6545	114226	25371
6546	114244	25354
6547	114261	25337
6548	114279	25319
6549	114296	25302
6550	114314	25284
6551	114332	25267
6552	114349	25249
6553	114366	25232
6554	114384	25215
6555	114402	25197
6556	114420	25180
6557	114438	25163
6558	114455	25145
6559	114473	25128
6560	114491	25110
6561	114507	25093
6562	114524	25075
6563	114541	25058
6564	114558	25040
6565	114575	25022
6566	114593	25005
6567	114611	24988
6568	114628	24970
6569	114646	24953
6570	114662	24935
6571	114680	24918
6572	114697	24900
6573	114716	24883
6574	114733	24866
6575	114750	24848
6576	114768	24831
6577	114786	24813
6578	114803	24796
6579	114821	24779
6580	114840	24762
6581	114857	24744
6582	114875	24727
6583	114893	24709
6584	114912	24692
6585	114930	24675
6586	114948	24658
6587	114967	24640
6588	114985	24623
6589	115003	24606
6590	115020	24588
6591	115037	24571
6592	115054	24553
6593	115071	24536
6594	115088	24518
6595	115106	24501
6596	115123	24483
6597	115142	24466
6598	115159	24449
6599	115176	24431
6600	115194	24414
6601	115211	24396
6602	115228	24379
6603	115246	24361
6604	115265	24344
6605	115284	24327
6606	115301	24309
6607	115318	24292
6608	115335	24274
6609	115353	24257
6610	115371	24240
6611	115388	24222
6612	115405	24204
6613	115424	24187
6614	115442	24170
6615	115460	24153
6616	115477	24135
6617	115494	24118
6618	115512	24100
6619	115531	24083
6620	115548	24066
6621	115566	24048
6622	115583	24031
6623	115601	24013
6624	115619	23996
6625	115637	23979
6626	115656	23961
6627	115674	23944
6628	115693	23927
6629	115710	23910
6630	115729	23892
6631	115746	23875
6632	115764	23857
6633	115781	23840
6634	115799	23823
6635	115817	23805
6636	115836	23788
6637	115854	23771
6638	115872	23754
6639	115889	23736
6640	115907	23719
6641	115925	23701
6642	115942	23684
6643	115958	23666
6644	115975	23648
6645	115992	23631
6646	116010	23614
6647	116027	23596
6648	116044	23578
6649	116063	23561
6650	116080	23544
6651	116098	23526
6652	116115	23509
6653	116131	23491
6654	116149	23474
6655	116167	23456
6656	116186	23439
6657	116204	23422
6658	116222	23405
6659	116239	23387
6660	116258	23370
6661	116274	23352
6662	116291	23335
6663	116309	23317
6664	116326	23300
6665	116343	23282
6666	116361	23265
6667	116379	23248
6668	116398	23230
6669	116415	23213
6670	116433	23195
6671	116450	23178
6672	116467	23160
6673	116484	23143
6674	116502	23125
6675	116519	23108
6676	116538	23091
6677	116556	23073
6678	116573	23056
6679	116592	23039
6680	116610	23021
6681	116629	23004
6682	116647	22987
6683	116665	22970
6684	116682	22952
6685	116701	22935
6686	116718	22917
6687	116735	22900
6688	116751	22882
6689	116770	22865
6690	116789	22848
6691	116806	22830
6692	116825	22813
6693	116843	22796
6694	116861	22778
6695	116879	22761
6696	116897	22744
6697	116914	22726
6698	116932	22709
6699	116950	22691
6700	116968	22674
6701	116987	22657
6702	117005	22640
6703	117024	22622
6704	117043	22605
6705	117062	22588
6706	117079	22570
6707	117096	22553
6708	117113	22535
6709	117131	22518
6710	117149	22501
6711	117167	22483
6712	117185	22466
6713	117204	22449
6714	117222	22432
6715	117239	22414
6716	117257	22397
6717	117274	22379
6718	117292	22362
6719	117310	22344
6720	117327	22327
6721	117345	22309
6722	117363	22292
6723	117381	22275
6724	117399	22257
6725	117417	22240
6726	117435	22223
6727	117453	22205
6728	117470	22188
6729	117488	22170
6730	117506	22153
6731	117525	22136
6732	117542	22118
6733	117559	22101
6734	117578	22084
6735	117597	22066
6736	117615	22049
6737	117632	22032
6738	117651	22014
6739	117668	21997
6740	117685	21979
6741	117702	21962
6742	117720	21944
6743	117737	21927
6744	117755	21910
6745	117773	21892
6746	117791	21875
6747	117807	21857
6748	117826	21840
6749	117845	21823
6750	117862	21805
6751	117880	21788
6752	117897	21770
6753	117914	21753
6754	117932	21735
6755	117949	21718
6756	117966	21700
6757	117985	21683
6758	118004	21666
6759	118021	21648
6760	118039	21631
6761	118056	21613
6762	118074	21596
6763	118093	21579
6764	118110	21561
6765	118127	21544
6766	118144	21526
6767	118163	21509
6768	118181	21492
6769	118200	21475
6770	118218	21457
6771	118235	21440
6772	118252	21422
6773	118268	21405
6774	118285	21387
6775	118302	21369
6776	118321	21352
6777	118338	21335
6778	118356	21317
6779	118374	21300
6780	118390	21282
6781	118409	21265
6782	118427	21248
6783	118445	21230
6784	118462	21213
6785	118479	21195
6786	118498	21178
6787	118517	21161
6788	118534	21143
6789	118552	21126
6790	118570	21109
6791	118587	21091
6792	118604	21074
6793	118624	21056
6794	118642	21039
6795	118660	21022
6796	118678	21004
6797	118696	20987
6798	118713	20970
6799	118730	20952
6800	118748	20935
6801	118766	20917
6802	118784	20900
6803	118802	20882
6804	118820	20865
6805	118839	20848
6806	118857	20831
6807	118875	20813
6808	118893	20796
6809	118911	20778
6810	118929	20761
6811	118947	20744
6812	118965	20726
6813	118983	20709
6814	118999	20691
6815	119017	20674
6816	119035	20656
6817	119052	20639
6818	119070	20622
6819	119089	20604
6820	119107	20587
6821	119124	20569
6822	119142	20552
6823	119160	20535
6824	119178	20517
6825	119197	20500
6826	119215	20483
6827	119234	20466
6828	119250	20448
6829	119267	20430
6830	119285	20413
6831	119303	20396
6832	119321	20378
6833	119339	20361
6834	119356	20343
6835	119374	20326
6836	119392	20309
6837	119410	20291
6838	119429	20274
6839	119447	20257
6840	119465	20239
6841	119482	20222
6842	119499	20204
6843	119518	20187
6844	119536	20170
6845	119555	20152
6846	119573	20135
6847	119591	20118
6848	119609	20100
6849	119628	20083
6850	119646	20066
6851	119664	20048
6852	119683	20031
6853	119701	20014
6854	119720	19997
6855	119739	19979
6856	119756	19962
6857	119774	19944
6858	119790	19927
6859	119809	19909
6860	119825	19892
6861	119842	19874
6862	119860	19857
6863	119877	19839
6864	119896	19822
6865	119913	19805
6866	119932	19787
6867	119951	19770
6868	119970	19753
6869	119987	19735
6870	120006	19718
6871	120024	19701
6872	120042	19684
6873	120059	19666
6874	120077	19649
6875	120094	19631
6876	120111	19613
6877	120129	19596
6878	120146	19579
6879	120164	19561
6880	120182	19544
6881	120200	19526
6882	120219	19509
6883	120237	19492
6884	120255	19474
6885	120273	19457
6886	120291	19440
6887	120310	19422
6888	120328	19405
6889	120345	19388
6890	120362	19370
6891	120380	19353
6892	120397	19335
6893	120415	19318
6894	120433	19300
6895	120452	19283
6896	120470	19266
6897	120487	19248
6898	120504	19231
6899	120521	19213
6900	120539	19196
6901	120556	19178
6902	120573	19161
6903	120591	19143
6904	120608	19126
6905	120625	19108
6906	120642	19091
6907	120660	19073
6908	120677	19056
6909	120695	19038
6910	120712	19021
6911	120729	19003
6912	120745	18986
6913	120762	18968
6914	120779	18950
6915	120798	18933
6916	120816	18916
6917	120834	18899
6918	120853	18881
6919	120872	18864
6920	120890	18847
6921	120909	18829
6922	120928	18812
6923	120946	18795
6924	120963	18777
6925	120980	18760
6926	120997	18742
6927	121013	18725
6928	121031	18707
6929	121047	18689
6930	121065	18672
6931	121083	18655
6932	121101	18637
6933	121119	18620
6934	121136	18602
6935	121155	18585
6936	121171	18567
6937	121189	18550
6938	121207	18533
6939	121223	18515
6940	121240	18497
6941	121258	18480
6942	121275	18462
6943	121293	18445
6944	121311	18428
6945	121329	18410
6946	121347	18393
6947	121365	18375
6948	121382	18358
6949	121398	18340
6950	121417	18323
6951	121435	18306
6952	121454	18288
6953	121472	18271
6954	121490	18254
6955	121506	18236
6956	121524	18219
6957	121543	18201
6958	121560	18184
6959	121576	18166
6960	121594	18149
6961	121613	18131
6962	121630	18114
6963	121646	18096
6964	121664	18079
6965	121682	18061
6966	121700	18044
6967	121719	18027
6968	121736	18009
6969	121753	17992
6970	121771	17974
6971	121788	17957
6972	121807	17940
6973	121825	17922
6974	121843	17905
6975	121862	17888
6976	121879	17870
6977	121898	17853
6978	121915	17835
6979	121933	17818
6980	121950	17800
6981	121968	17783
6982	121987	17766
6983	122005	17748
6984	122022	17731
6985	122040	17713
6986	122058	17696
6987	122076	17679
6988	122094	17661
6989	122111	17644
6990	122129	17626
6991	122145	17609
6992	122164	17591
6993	122180	17574
6994	122197	17556
6995	122215	17539
6996	122233	17521
6997	122252	17504
6998	122269	17487
6999	122285	17469
7000	122304	17452
7001	122321	17434
7002	122339	17417
7003	122357	17399
7004	122375	17382
7005	122394	17365
7006	122411	17347
7007	122428	17330
7008	122446	17312
7009	122465	17295
7010	122483	17278
7011	122500	17260
7012	122518	17243
7013	122535	17225
7014	122554	17208
7015	122571	17190
7016	122590	17173
7017	122608	17156
7018	122626	17138
7019	122645	17121
7020	122662	17103
7021	122681	17086
7022	122699	17069
7023	122716	17051
7024	122733	17034
7025	122751	17016
7026	122768	16999
7027	122785	16981
7028	122803	16964
7029	122820	16946
7030	122836	16929
7031	122855	16911
7032	122872	16894
7033	122890	16876
7034	122907	16859
7035	122924	16841
7036	122943	16824
7037	122961	16807
7038	122978	16789
7039	122997	16772
7040	123014	16754
7041	123032	16737
7042	123050	16720
7043	123067	16702
7044	123086	16685
7045	123104	16667
7046	123121	16650
7047	123139	16632
7048	123157	16615
7049	123175	16598
7050	123192	16580
7051	123210	16563
7052	123229	16545
7053	123247	16528
7054	123264	16510
7055	123281	16493
7056	123298	16475
7057	123316	16458
7058	123333	16440
7059	123351	16423
7060	123368	16406
7061	123387	16388
7062	123405	16371
7063	123422	16353
7064	123440	16336
7065	123457	16318
7066	123476	16301
7067	123494	16284
7068	123512	16266
7069	123530	16249
7070	123548	16232
7071	123565	16214
7072	123582	16196
7073	123600	16179
7074	123619	16162
7075	123636	16144
7076	123652	16127
7077	123671	16109
7078	123688	16092
7079	123706	16074
7080	123723	16057
7081	123740	16039
7082	123758	16022
7083	123776	16005
7084	123795	15987
7085	123812	15970
7086	123830	15952
7087	123848	15935
7088	123867	15918
7089	123886	15900
7090	123904	15883
7091	123922	15866
7092	123939	15848
7093	123957	15831
7094	123975	15813
7095	123993	15796
7096	124010	15778
7097	124027	15761
7098	124045	15743
7099	124062	15726
7100	124078	15708
7101	124096	15691
7102	124114	15673
7103	124131	15656
7104	124148	15638
7105	124166	15621
7106	124184	15603
7107	124202	15586
7108	124220	15569
7109	124239	15551
7110	124257	15534
7111	124275	15517
7112	124293	15499
7113	124312	15482
7114	124330	15464
7115	124349	15447
7116	124366	15430
7117	124383	15412
7118	124400	15394
7119	124418	15377
7120	124437	15360
7121	124454	15342
7122	124472	15325
7123	124491	15307
7124	124507	15290
7125	124525	15272
7126	124541	15255
7127	124557	15237
7128	124575	15220
7129	124591	15202
7130	124608	15185
7131	124625	15167
7132	124643	15150
7133	124662	15132
7134	124680	15115
7135	124697	15097
7136	124716	15080
7137	124734	15063
7138	124751	15045
7139	124770	15028
7140	124788	15010
7141	124807	14993
7142	124825	14976
7143	124843	14958
7144	124860	14941
7145	124878	14923
7146	124895	14906
7147	124912	14888
7148	124930	14871
7149	124947	14853
7150	124964	14836
7151	124982	14819
7152	125000	14801
7153	125018	14784
7154	125035	14766
7155	125054	14749
7156	125072	14731
7157	125090	14714
7158	125108	14697
7159	125127	14679
7160	125146	14662
7161	125162	14644
7162	125180	14627
7163	125198	14610
7164	125218	14592
7165	125236	14575
7166	125253	14557
7167	125270	14540
7168	125288	14522
7169	125306	14505
7170	125325	14488
7171	125343	14470
7172	125360	14453
7173	125378	14435
7174	125397	14418
7175	125416	14401
7176	125433	14383
7177	125450	14366
7178	125469	14348
7179	125487	14331
7180	125505	14314
7181	125522	14296
7182	125541	14279
7183	125558	14261
7184	125576	14244
7185	125593	14226
7186	125611	14209
7187	125629	14191
7188	125648	14174
7189	125666	14157
7190	125684	14139
7191	125702	14122
7192	125720	14104
7193	125737	14087
7194	125755	14069
7195	125772	14052
7196	125789	14034
7197	125806	14017
7198	125825	13999
7199	125843	13982
7200	125860	13965
7201	125877	13947
7202	125895	13930
7203	125913	13912
7204	125931	13895
7205	125949	13877
7206	125968	13860
7207	125986	13843
7208	126003	13825
7209	126020	13808
7210	126038	13790
7211	126055	13773
7212	126073	13755
7213	126090	13738
7214	126108	13720
7215	126126	13703
7216	126145	13685
7217	126164	13668
7218	126181	13651
7219	126200	13633
7220	126218	13616
7221	126235	13598
7222	126253	13581
7223	126272	13564
7224	126288	13546
7225	126307	13529
7226	126324	13511
7227	126341	13494
7228	126359	13476
7229	126376	13459
7230	126394	13441
7231	126412	13424
7232	126430	13406
7233	126447	13389
7234	126463	13371
7235	126482	13354
7236	126500	13336
7237	126518	13319
7238	126536	13302
7239	126556	13284
7240	126574	13267
7241	126592	13250
7242	126608	13232
7243	126626	13215
7244	126643	13197
7245	126661	13180
7246	126679	13162
7247	126697	13145
7248	126715	13127
7249	126733	13110
7250	126750	13092
7251	126768	13075
7252	126786	13057
7253	126805	13040
7254	126823	13023
7255	126840	13005
7256	126858	12988
7257	126876	12970
7258	126894	12953
7259	126913	12936
7260	126931	12918
7261	126948	12901
7262	126965	12883
7263	126983	12866
7264	127000	12848
7265	127017	12831
7266	127034	12813
7267	127052	12796
7268	127071	12778
7269	127090	12761
7270	127106	12743
7271	127125	12726
7272	127142	12709
7273	127160	12691
7274	127178	12674
7275	127197	12656
7276	127215	12639
7277	127233	12621
7278	127249	12604
7279	127266	12586
7280	127283	12569
7281	127302	12551
7282	127319	12534
7283	127336	12516
7284	127354	12499
7285	127371	12481
7286	127389	12464
7287	127408	12447
7288	127426	12429
7289	127445	12412
7290	127463	12394
7291	127481	12377
7292	127500	12360
7293	127517	12342
7294	127535	12325
7295	127554	12307
7296	127571	12290
7297	127589	12272
7298	127606	12255
7299	127624	12238
7300	127641	12220
7301	127659	12203
7302	127676	12185
7303	127694	12167
7304	127711	12150
7305	127729	12133
7306	127746	12115
7307	127763	12098
7308	127782	12080
7309	127798	12063
7310	127815	12045
7311	127832	12028
7312	127851	12010
7313	127869	11993
7314	127887	11975
7315	127905	11958
7316	127922	11940
7317	127940	11923
7318	127958	11905
7319	127976	11888
7320	127995	11871
7321	128014	11853
7322	128032	11836
7323	128049	11818
7324	128067	11801
7325	128084	11783
7326	128102	11766
7327	128120	11749
7328	128138	11731
7329	128155	11714
7330	128172	11696
7331	128190	11679
7332	128207	11661
7333	128225	11644
7334	128243	11626
7335	128259	11609
7336	128277	11591
7337	128294	11574
7338	128313	11556
7339	128330	11539
7340	128349	11521
7341	128367	11504
7342	128384	11486
7343	128401	11469
7344	128418	11451
7345	128437	11434
7346	128454	11417
7347	128472	11399
7348	128491	11382
7349	128508	11364
7350	128526	11347
7351	128542	11329
7352	128560	11312
7353	128579	11294
7354	128597	11277
7355	128614	11259
7356	128632	11242
7357	128650	11224
7358	128667	11207
7359	128685	11190
7360	128702	11172
7361	128719	11155
7362	128736	11137
7363	128753	11119
7364	128770	11102
7365	128789	11085
7366	128807	11067
7367	128824	11050
7368	128842	11032
7369	128860	11015
7370	128879	10997
7371	128898	10980
7372	128916	10963
7373	128933	10945
7374	128952	10928
7375	128970	10910
7376	128987	10893
7377	129004	10875
7378	129022	10858
7379	129039	10840
7380	129057	10823
7381	129074	10805
7382	129092	10788
7383	129110	10770
7384	129128	10753
7385	129145	10735
7386	129164	10718
7387	129182	10701
7388	129201	10683
7389	129219	10666
7390	129236	10648
7391	129254	10631
7392	129271	10613
7393	129289	10596
7394	129308	10578
7395	129324	10561
7396	129341	10543
7397	129359	10526
7398	129377	10508
7399	129395	10491
7400	129413	10474
7401	129431	10456
7402	129448	10439
7403	129464	10421
7404	129481	10404
7405	129498	10386
7406	129515	10368
7407	129533	10351
7408	129551	10334
7409	129569	10316
7410	129587	10299
7411	129605	10281
7412	129623	10264
7413	129641	10246
7414	129658	10229
7415	129677	10211
7416	129695	10194
7417	129714	10177
7418	129734	10159
7419	129751	10142
7420	129769	10124
7421	129787	10107
7422	129804	10089
7423	129822	10072
7424	129839	10054
7425	129857	10037
7426	129874	10019
7427	129891	10002
7428	129909	9984
7429	129927	9967
7430	129946	9950
7431	129964	9932
7432	129981	9915
7433	129999	9897
7434	130017	9880
7435	130035	9862
7436	130054	9845
7437	130071	9827
7438	130088	9810
7439	130105	9792
7440	130122	9775
7441	130140	9757
7442	130158	9740
7443	130177	9723
7444	130195	9705
7445	130213	9688
7446	130231	9670
7447	130248	9653
7448	130266	9635
7449	130284	9618
7450	130302	9600
7451	130320	9583
7452	130336	9565
7453	130354	9548
7454	130373	9530
7455	130391	9513
7456	130409	9496
7457	130427	9478
7458	130444	9461
7459	130461	9443
7460	130481	9426
7461	130499	9408
7462	130517	9391
7463	130534	9373
7464	130553	9356
7465	130571	9339
7466	130587	9321
7467	130605	9303
7468	130622	9286
7469	130640	9268
7470	130658	9251
7471	130677	9234
7472	130695	9216
7473	130712	9199
7474	130731	9181
7475	130749	9164
7476	130768	9146
7477	130785	9129
7478	130803	9111
7479	130820	9094
7480	130837	9076
7481	130854	9059
7482	130871	9041
7483	130888	9024
7484	130906	9006
7485	130924	8989
7486	130941	8971
7487	130959	8954
7488	130978	8937
7489	130996	8919
7490	131013	8902
7491	131031	8884
7492	131049	8867
7493	131068	8849
7494	131085	8832
7495	131103	8814
7496	131120	8797
7497	131137	8779
7498	131156	8762
7499	131173	8744
7500	131190	8727
7501	131208	8709
7502	131225	8692
7503	131242	8674
7504	131259	8657
7505	131276	8639
7506	131292	8622
7507	131310	8604
7508	131328	8587
7509	131347	8569
7510	131364	8552
7511	131383	8535
7512	131400	8517
7513	131419	8500
7514	131436	8482
7515	131454	8465
7516	131471	8447
7517	131489	8430
7518	131505	8412
7519	131523	8395
7520	131542	8377
7521	131559	8360
7522	131578	8342
7523	131597	8325
7524	131614	8307
7525	131632	8290
7526	131648	8272
7527	131666	8255
7528	131685	8237
7529	131703	8220
7530	131721	8203
7531	131740	8185
7532	131757	8168
7533	131775	8150
7534	131793	8133
7535	131811	8115
7536	131828	8098
7537	131846	8080
7538	131864	8063
7539	131882	8045
7540	131901	8028
7541	131917	8010
7542	131935	7993
7543	131953	7975
7544	131971	7958
7545	131989	7941
7546	132006	7923
7547	132023	7906
7548	132041	7888
7549	132059	7871
7550	132076	7853
7551	132095	7836
7552	132112	7818
7553	132129	7801
7554	132147	7783
7555	132164	7766
7556	132181	7748
7557	132199	7731
7558	132216	7713
7559	132234	7696
7560	132251	7678
7561	132269	7661
7562	132287	7643
7563	132307	7626
7564	132325	7608
7565	132343	7591
7566	132361	7573
7567	132377	7556
7568	132394	7538
7569	132413	7521
7570	132430	7503
7571	132446	7486
7572	132463	7468
7573	132480	7451
7574	132499	7433
7575	132517	7416
7576	132534	7398
7577	132551	7381
7578	132569	7364
7579	132587	7346
7580	132605	7329
7581	132623	7311
7582	132639	7294
7583	132657	7276
7584	132676	7259
7585	132694	7241
7586	132713	7224
7587	132731	7206
7588	132750	7189
7589	132768	7171
7590	132786	7154
7591	132803	7136
7592	132822	7119
7593	132839	7102
7594	132857	7084
7595	132876	7067
7596	132894	7049
7597	132912	7032
7598	132929	7014
7599	132946	6997
7600	132963	6979
7601	132980	6962
7602	132998	6944
7603	133016	6927
7604	133035	6909
7605	133053	6892
7606	133071	6874
7607	133088	6857
7608	133105	6839
7609	133121	6822
7610	133140	6804
7611	133158	6787
7612	133177	6769
7613	133194	6752
7614	133211	6734
7615	133228	6717
7616	133245	6699
7617	133261	6682
7618	133279	6664
7619	133297	6647
7620	133314	6629
7621	133333	6612
7622	133350	6594
7623	133367	6577
7624	133385	6559
7625	133402	6542
7626	133420	6524
7627	133439	6507
7628	133458	6490
7629	133477	6472
7630	133497	6455
7631	133514	6437
7632	133531	6420
7633	133549	6402
7634	133566	6385
7635	133583	6367
7636	133601	6350
7637	133620	6332
7638	133638	6315
7639	133656	6297
7640	133674	6280
7641	133692	6262
7642	133710	6245
7643	133728	6228
7644	133746	6210
7645	133762	6193
7646	133780	6175
7647	133797	6158
7648	133816	6140
7649	133833	6123
7650	133850	6105
7651	133867	6088
7652	133884	6070
7653	133902	6053
7654	133920	6035
7655	133937	6018
7656	133955	6000
7657	133974	5983
7658	133992	5965
7659	134010	5948
7660	134028	5930
7661	134047	5913
7662	134065	5895
7663	134083	5878
7664	134100	5860
7665	134118	5843
7666	134137	5825
7667	134154	5808
7668	134173	5791
7669	134189	5773
7670	134208	5756
7671	134226	5738
7672	134243	5721
7673	134261	5703
7674	134279	5686
7675	134298	5668
7676	134316	5651
7677	134335	5633
7678	134353	5616
7679	134371	5598
7680	134389	5581
7681	134408	5563
7682	134425	5546
7683	134443	5528
7684	134461	5511
7685	134479	5493
7686	134497	5476
7687	134515	5458
7688	134533	5441
7689	134552	5424
7690	134569	5406
7691	134588	5389
7692	134605	5371
7693	134622	5354
7694	134639	5336
7695	134658	5319
7696	134676	5301
7697	134693	5284
7698	134711	5266
7699	134729	5249
7700	134745	5231
7701	134762	5214
7702	134780	5196
7703	134799	5179
7704	134816	5161
7705	134834	5144
7706	134853	5126
7707	134870	5109
7708	134887	5091
7709	134905	5074
7710	134923	5056
7711	134941	5039
7712	134959	5021
7713	134977	5004
7714	134995	4986
7715	135011	4969
7716	135029	4951
7717	135046	4934
7718	135063	4916
7719	135079	4899
7720	135096	4881
7721	135114	4864
7722	135131	4846
7723	135149	4829
7724	135165	4811
7725	135183	4794
7726	135201	4776
7727	135219	4759
7728	135236	4741
7729	135254	4724
7730	135272	4706
7731	135289	4689
7732	135306	4671
7733	135324	4654
7734	135343	4636
7735	135361	4619
7736	135379	4601
7737	135397	4584
7738	135416	4566
7739	135432	4549
7740	135451	4531
7741	135469	4514
7742	135487	4497
7743	135506	4479
7744	135524	4462
7745	135542	4444
7746	135560	4427
7747	135578	4409
7748	135597	4392
7749	135616	4374
7750	135633	4357
7751	135651	4339
7752	135668	4322
7753	135686	4304
7754	135704	4287
7755	135722	4269
7756	135740	4252
7757	135758	4234
7758	135777	4217
7759	135793	4199
7760	135811	4182
7761	135829	4164
7762	135846	4147
7763	135863	4129
7764	135881	4112
7765	135898	4094
7766	135915	4077
7767	135932	4059
7768	135948	4042
7769	135967	4024
7770	135985	4007
7771	136004	3989
7772	136023	3972
7773	136041	3954
7774	136058	3937
7775	136076	3919
7776	136094	3902
7777	136112	3884
7778	136129	3867
7779	136147	3849
7780	136166	3832
7781	136182	3814
7782	136200	3797
7783	136217	3779
7784	136235	3762
7785	136254	3744
7786	136271	3727
7787	136288	3709
7788	136306	3692
7789	136325	3675
7790	136342	3657
7791	136359	3639
7792	136378	3622
7793	136396	3605
7794	136414	3587
7795	136431	3570
7796	136448	3552
7797	136466	3535
7798	136484	3517
7799	136501	3500
7800	136518	3482
7801	136537	3465
7802	136555	3447
7803	136573	3430
7804	136591	3412
7805	136608	3395
7806	136625	3377
7807	136643	3360
7808	136661	3342
7809	136679	3325
7810	136697	3307
7811	136715	3290
7812	136734	3272
7813	136752	3255
7814	136770	3237
7815	136787	3220
7816	136804	3202
7817	136822	3185
7818	136839	3167
7819	136857	3150
7820	136875	3132
7821	136893	3115
7822	136911	3097
7823	136929	3080
7824	136946	3062
7825	136963	3045
7826	136982	3027
7827	137000	3010
7828	137017	2992
7829	137035	2975
7830	137053	2957
7831	137070	2940
7832	137089	2922
7833	137106	2905
7834	137123	2887
7835	137139	2870
7836	137157	2852
7837	137176	2835
7838	137195	2817
7839	137213	2800
7840	137230	2782
7841	137249	2765
7842	137267	2747
7843	137285	2730
7844	137302	2712
7845	137321	2695
7846	137339	2677
7847	137357	2660
7848	137375	2642
7849	137394	2625
7850	137412	2607
7851	137429	2590
7852	137446	2572
7853	137465	2555
7854	137483	2537
7855	137502	2520
7856	137519	2502
7857	137538	2485
7858	137555	2467
7859	137574	2450
7860	137593	2432
7861	137611	2415
7862	137628	2397
7863	137646	2380
7864	137662	2362
7865	137681	2345
7866	137699	2327
7867	137716	2310
7868	137733	2292
7869	137750	2275
7870	137768	2257
7871	137786	2240
7872	137803	2222
7873	137820	2205
7874	137838	2187
7875	137856	2170
7876	137873	2152
7877	137891	2135
7878	137908	2117
7879	137926	2100
7880	137944	2082
7881	137962	2065
